"基準価額一覧"
""
"ファンド名","ブラックロック－ｉシェアーズ　ハイイールド債券インデックス・ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20130307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2020/06/19","13350","-29","534"
"2020/06/18","13379","-155","533"
"2020/06/17","13534","223","536"
"2020/06/16","13311","19","525"
"2020/06/15","13292","126","524"
"2020/06/12","13166","-262","520"
"2020/06/11","13428","-161","531"
"2020/06/10","13589","-141","538"
"2020/06/09","13730","-274","545"
"2020/06/08","14004","290","558"
"2020/06/05","13714","-68","548"
"2020/06/04","13782","216","551"
"2020/06/03","13566","294","541"
"2020/06/02","13272","-4","526"
"2020/06/01","13276","10","527"
"2020/05/29","13266","0","524"
"2020/05/28","13266","45","522"
"2020/05/27","13221","146","520"
"2020/05/26","13075","14","514"
"2020/05/25","13061","-15","515"
"2020/05/22","13076","28","514"
"2020/05/21","13048","70","511"
"2020/05/20","12978","78","508"
"2020/05/19","12900","293","504"
"2020/05/18","12607","-37","491"
"2020/05/15","12644","-12","492"
"2020/05/14","12656","-198","492"
"2020/05/13","12854","50","499"
"2020/05/12","12804","52","502"
"2020/05/11","12752","70","500"
"2020/05/08","12682","89","496"
"2020/05/07","12593","-184","493"
"2020/05/01","12777","98","498"
"2020/04/30","12679","30","494"
"2020/04/28","12649","28","489"
"2020/04/27","12621","-145","488"
"2020/04/24","12766","93","493"
"2020/04/23","12673","9","488"
"2020/04/22","12664","-278","488"
"2020/04/21","12942","-89","497"
"2020/04/20","13031","69","498"
"2020/04/17","12962","86","495"
"2020/04/16","12876","-109","491"
"2020/04/15","12985","-143","486"
"2020/04/14","13128","-71","492"
"2020/04/13","13199","-46","494"
"2020/04/10","13245","796","495"
"2020/04/09","12449","97","464"
"2020/04/08","12352","123","457"
"2020/04/07","12229","164","456"
"2020/04/06","12065","-64","448"
"2020/04/03","12129","151","449"
"2020/04/02","11978","-375","442"
"2020/04/01","12353","-184","455"
"2020/03/31","12537","338","461"
"2020/03/30","12199","-90","444"
"2020/03/27","12289","247","450"
"2020/03/26","12042","363","437"
"2020/03/25","11679","379","423"
"2020/03/24","11300","-120","404"
"2020/03/23","11420","-259","407"
"2020/03/19","11679","-344","414"
"2020/03/18","12023","259","426"
"2020/03/17","11764","-514","415"
"2020/03/16","12278","546","437"
"2020/03/13","11732","-693","412"
"2020/03/12","12425","-85","436"
"2020/03/11","12510","87","438"
"2020/03/10","12423","-350","435"
"2020/03/09","12773","-789","450"
"2020/03/06","13562","-231","475"
"2020/03/05","13793","88","472"
"2020/03/04","13705","-6","468"
"2020/03/03","13711","185","469"
"2020/03/02","13526","-318","464"
"2020/02/28","13844","-287","488"
"2020/02/27","14131","-24","498"
"2020/02/26","14155","-105","491"
"2020/02/25","14260","-260","494"
"2020/02/21","14520","71","496"
"2020/02/20","14449","206","493"
"2020/02/19","14243","-39","486"
"2020/02/18","14282","-2","485"
"2020/02/17","14284","-6","492"
"2020/02/14","14290","6","492"
"2020/02/13","14284","30","491"
"2020/02/12","14254","72","490"
"2020/02/10","14182","-37","487"
"2020/02/07","14219","28","489"
"2020/02/06","14191","82","488"
"2020/02/05","14109","158","485"
"2020/02/04","13951","36","478"
"2020/02/03","13915","-74","477"
"2020/01/31","13989","-52","479"
"2020/01/30","14041","29","480"
"2020/01/29","14012","135","478"
"2020/01/28","13877","-165","471"
"2020/01/27","14042","-75","477"
"2020/01/24","14117","-59","478"
"2020/01/23","14176","-39","476"
"2020/01/22","14215","-60","479"
"2020/01/21","14275","-8","481"
"2020/01/20","14283","0","481"
"2020/01/17","14283","53","485"
"2020/01/16","14230","-7","483"
"2020/01/15","14237","-18","481"
"2020/01/14","14255","93","480"
"2020/01/10","14162","57","477"
"2020/01/09","14105","177","475"
"2020/01/08","13928","-78","469"
"2020/01/07","14006","40","470"
"2020/01/06","13966","-167","469"
"2019/12/30","14133","-4","472"
"2019/12/27","14137","13","472"
"2019/12/26","14124","29","472"
"2019/12/25","14095","-9","471"
"2019/12/24","14104","-18","471"
"2019/12/23","14122","29","468"
