"äÓèÄâøäzàÍóó"
""
"ÉtÉ@ÉìÉhñº","éOïHÇtÇeÇiçëç€Å|ÇÖÇlÇ`ÇwÇhÇrÅ@ÇrÇåÇâÇçÅ@êÊêiçëç¬åîÉCÉìÉfÉbÉNÉX"
""
"åüçıä˙ä‘","åüçıäJénîNåéì˙","åüçıèIóπîNåéì˙"
"","20170107","20230407"
""
"îNåéì˙","äÓèÄâøäzÅiâ~Åj","ëOì˙î‰Åiâ~Åj","èÉéëéYëçäzÅiïSñúâ~Åj"
"2021/08/10","11826","-47","29195"
"2021/08/06","11873","26","29242"
"2021/08/05","11847","48","29127"
"2021/08/04","11799","-23","28943"
"2021/08/03","11822","-1","28637"
"2021/08/02","11823","17","28597"
"2021/07/30","11806","0","28542"
"2021/07/29","11806","-9","28450"
"2021/07/28","11815","-18","28376"
"2021/07/27","11833","-6","28253"
"2021/07/26","11839","49","28202"
"2021/07/21","11790","36","28024"
"2021/07/20","11754","17","27817"
"2021/07/19","11737","-6","27681"
"2021/07/16","11743","7","27462"
"2021/07/15","11736","-30","27401"
"2021/07/14","11766","-28","27418"
"2021/07/13","11794","26","27307"
"2021/07/12","11768","12","27197"
"2021/07/09","11756","-37","27087"
"2021/07/08","11793","31","27110"
"2021/07/07","11762","-21","26763"
"2021/07/06","11783","-35","26812"
"2021/07/05","11818","-12","26808"
"2021/07/02","11830","50","26587"
"2021/07/01","11780","54","26408"
"2021/06/30","11726","-5","26245"
"2021/06/29","11731","8","26123"
"2021/06/28","11723","-71","25987"
"2021/06/25","11794","-1","26107"
"2021/06/24","11795","37","26027"
"2021/06/23","11758","58","25911"
"2021/06/22","11700","-1","25669"
"2021/06/21","11701","-10","25607"
"2021/06/18","11711","-80","25484"
"2021/06/17","11791","-15","25556"
"2021/06/16","11806","-5","25458"
"2021/06/15","11811","17","25213"
"2021/06/14","11794","14","25102"
"2021/06/11","11780","-12","25001"
"2021/06/10","11792","46","24977"
"2021/06/09","11746","24","24778"
"2021/06/08","11722","-16","24626"
"2021/06/07","11738","-19","24643"
"2021/06/04","11757","11","24590"
"2021/06/03","11746","6","24513"
"2021/06/02","11740","6","24131"
"2021/06/01","11734","-13","24119"
"2021/05/31","11747","-10","24119"
"2021/05/28","11757","69","24086"
"2021/05/27","11688","33","23858"
"2021/05/26","11655","28","23735"
"2021/05/25","11627","22","23575"
"2021/05/24","11605","-3","23504"
"2021/05/21","11608","15","23460"
"2021/05/20","11593","-10","23228"
"2021/05/19","11603","10","23199"
"2021/05/18","11593","-15","23045"
"2021/05/17","11608","20","23028"
"2021/05/14","11588","-2","22927"
"2021/05/13","11590","15","22882"
"2021/05/12","11575","-53","22767"
"2021/05/11","11628","0","22716"
"2021/05/10","11628","2","22647"
"2021/05/07","11626","15","22381"
"2021/05/06","11611","20","22212"
"2021/04/30","11591","-12","22104"
"2021/04/28","11603","61","22104"
"2021/04/27","11542","19","22023"
"2021/04/26","11523","24","21933"
"2021/04/23","11499","-19","21832"
"2021/04/22","11518","2","21804"
"2021/04/21","11516","-3","21716"
"2021/04/20","11519","-21","21627"
"2021/04/19","11540","-27","21603"
"2021/04/16","11567","21","21562"
"2021/04/15","11546","12","21373"
"2021/04/14","11534","-44","21288"
"2021/04/13","11578","-27","21233"
"2021/04/12","11605","13","21245"
"2021/04/09","11592","-15","21155"
"2021/04/08","11607","-5","21135"
"2021/04/07","11612","-20","20965"
"2021/04/06","11632","-6","21002"
"2021/04/05","11638","-18","21013"
"2021/04/02","11656","41","20861"
"2021/04/01","11615","18","20674"
"2021/03/31","11597","50","20598"
"2021/03/30","11547","-16","20379"
"2021/03/29","11563","13","20365"
"2021/03/26","11550","43","20261"
"2021/03/25","11507","26","20131"
"2021/03/24","11481","-42","20029"
"2021/03/23","11523","39","20013"
"2021/03/22","11484","-17","19924"
"2021/03/19","11501","-60","19908"
"2021/03/18","11561","-7","19853"
"2021/03/17","11568","-25","19802"
"2021/03/16","11593","28","19756"
"2021/03/15","11565","-30","19671"
"2021/03/12","11595","55","19698"
